PLAYER_x,CLUB,POSITION_x,ASSISTS,CORNER(TAKEN),OFFSIDES,DRIBBLES,MATCHES_x,PLAYER_y,POSITION_y,RECOVERY(BALL),TACKLES,TACKLES(WON),TACKLES(LOST),CLEARANCE(ATTEMPT),MATCHES_y
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Firmino,Midfielder,17,2,1,1,1,7
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Oxlade-Chamberlain,Midfielder,17,1,1,0,4,6
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Luis Díaz,Forward,16,8,3,5,2,13
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Gomez,Defender,14,0,0,0,5,7
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Diogo Jota,Forward,13,7,2,5,1,11
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Salah,Forward,12,0,0,0,0,13
Luis Díaz,Liverpool,Forward,1,0,2,42,13,N. Williams,Defender,10,6,2,4,1,3
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Morton,Midfielder,9,5,4,1,2,2
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Mané,Midfielder,9,4,1,3,1,13
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Minamino,Forward,6,2,0,2,0,4
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Jones,Midfielder,6,0,0,0,1,4
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Milner,Midfielder,5,6,3,3,6,8
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Phillips,Defender,5,1,1,0,3,2
Luis Díaz,Liverpool,Forward,1,0,2,42,13,Origi,Forward,5,1,0,1,0,7
Van Dijk,Liverpool,Defender,1,0,2,0,9,Fabinho,Midfielder,74,23,9,14,8,13
Van Dijk,Liverpool,Defender,1,0,2,0,9,Van Dijk,Defender,62,3,2,1,29,9
Van Dijk,Liverpool,Defender,1,0,2,0,9,Konaté,Defender,53,16,11,5,17,8
Van Dijk,Liverpool,Defender,1,0,2,0,9,Alexander-Arnold,Defender,51,1,0,1,18,9
Van Dijk,Liverpool,Defender,1,0,2,0,9,Robertson,Defender,44,4,3,1,14,10
Van Dijk,Liverpool,Defender,1,0,2,0,9,Thiago Alcántara,Midfielder,40,16,11,5,5,10
Van Dijk,Liverpool,Defender,1,0,2,0,9,Matip,Defender,34,5,1,4,15,7
Van Dijk,Liverpool,Defender,1,0,2,0,9,Henderson,Midfielder,29,3,1,2,1,12
Van Dijk,Liverpool,Defender,1,0,2,0,9,Tsimikas,Defender,26,2,1,1,10,5
Van Dijk,Liverpool,Defender,1,0,2,0,9,Keïta,Midfielder,21,8,2,6,7,10
Van Dijk,Liverpool,Defender,1,0,2,0,9,Firmino,Midfielder,17,2,1,1,1,7
Van Dijk,Liverpool,Defender,1,0,2,0,9,Oxlade-Chamberlain,Midfielder,17,1,1,0,4,6
Van Dijk,Liverpool,Defender,1,0,2,0,9,Luis Díaz,Forward,16,8,3,5,2,13
Van Dijk,Liverpool,Defender,1,0,2,0,9,Gomez,Defender,14,0,0,0,5,7
Van Dijk,Liverpool,Defender,1,0,2,0,9,Diogo Jota,Forward,13,7,2,5,1,11
Van Dijk,Liverpool,Defender,1,0,2,0,9,Salah,Forward,12,0,0,0,0,13
Van Dijk,Liverpool,Defender,1,0,2,0,9,N. Williams,Defender,10,6,2,4,1,3
Van Dijk,Liverpool,Defender,1,0,2,0,9,Morton,Midfielder,9,5,4,1,2,2
Van Dijk,Liverpool,Defender,1,0,2,0,9,Mané,Midfielder,9,4,1,3,1,13
Van Dijk,Liverpool,Defender,1,0,2,0,9,Minamino,Forward,6,2,0,2,0,4
Van Dijk,Liverpool,Defender,1,0,2,0,9,Jones,Midfielder,6,0,0,0,1,4
Van Dijk,Liverpool,Defender,1,0,2,0,9,Milner,Midfielder,5,6,3,3,6,8
Van Dijk,Liverpool,Defender,1,0,2,0,9,Phillips,Defender,5,1,1,0,3,2
Van Dijk,Liverpool,Defender,1,0,2,0,9,Origi,Forward,5,1,0,1,0,7
Origi,Liverpool,Forward,1,0,0,3,7,Fabinho,Midfielder,74,23,9,14,8,13
Origi,Liverpool,Forward,1,0,0,3,7,Van Dijk,Defender,62,3,2,1,29,9
Origi,Liverpool,Forward,1,0,0,3,7,Konaté,Defender,53,16,11,5,17,8
Origi,Liverpool,Forward,1,0,0,3,7,Alexander-Arnold,Defender,51,1,0,1,18,9
Origi,Liverpool,Forward,1,0,0,3,7,Robertson,Defender,44,4,3,1,14,10
Origi,Liverpool,Forward,1,0,0,3,7,Thiago Alcántara,Midfielder,40,16,11,5,5,10
Origi,Liverpool,Forward,1,0,0,3,7,Matip,Defender,34,5,1,4,15,7
Origi,Liverpool,Forward,1,0,0,3,7,Henderson,Midfielder,29,3,1,2,1,12
Origi,Liverpool,Forward,1,0,0,3,7,Tsimikas,Defender,26,2,1,1,10,5
Origi,Liverpool,Forward,1,0,0,3,7,Keïta,Midfielder,21,8,2,6,7,10
Origi,Liverpool,Forward,1,0,0,3,7,Firmino,Midfielder,17,2,1,1,1,7
Origi,Liverpool,Forward,1,0,0,3,7,Oxlade-Chamberlain,Midfielder,17,1,1,0,4,6
Origi,Liverpool,Forward,1,0,0,3,7,Luis Díaz,Forward,16,8,3,5,2,13
Origi,Liverpool,Forward,1,0,0,3,7,Gomez,Defender,14,0,0,0,5,7
Origi,Liverpool,Forward,1,0,0,3,7,Diogo Jota,Forward,13,7,2,5,1,11
Origi,Liverpool,Forward,1,0,0,3,7,Salah,Forward,12,0,0,0,0,13
Origi,Liverpool,Forward,1,0,0,3,7,N. Williams,Defender,10,6,2,4,1,3
Origi,Liverpool,Forward,1,0,0,3,7,Morton,Midfielder,9,5,4,1,2,2
Origi,Liverpool,Forward,1,0,0,3,7,Mané,Midfielder,9,4,1,3,1,13
Origi,Liverpool,Forward,1,0,0,3,7,Minamino,Forward,6,2,0,2,0,4
Origi,Liverpool,Forward,1,0,0,3,7,Jones,Midfielder,6,0,0,0,1,4
Origi,Liverpool,Forward,1,0,0,3,7,Milner,Midfielder,5,6,3,3,6,8
Origi,Liverpool,Forward,1,0,0,3,7,Phillips,Defender,5,1,1,0,3,2
Origi,Liverpool,Forward,1,0,0,3,7,Origi,Forward,5,1,0,1,0,7
Birmančević,Malmö,Midfielder,1,0,0,19,6,Ahmedhodžić,Defender,32,6,3,3,24,5
Birmančević,Malmö,Midfielder,1,0,0,19,6,L. Nielsen,Defender,27,6,5,1,28,5
Birmančević,Malmö,Midfielder,1,0,0,19,6,Innocent,Midfielder,23,14,2,12,5,6
Birmančević,Malmö,Midfielder,1,0,0,19,6,Brorsson,Defender,17,4,3,1,22,5
Birmančević,Malmö,Midfielder,1,0,0,19,6,Moisander,Defender,16,4,3,1,1,3
Birmančević,Malmö,Midfielder,1,0,0,19,6,Berget,Midfielder,15,3,1,2,16,5
Birmančević,Malmö,Midfielder,1,0,0,19,6,Christiansen,Midfielder,13,2,0,2,4,4
Birmančević,Malmö,Midfielder,1,0,0,19,6,Larsson,Defender,13,0,0,0,6,4
Birmančević,Malmö,Midfielder,1,0,0,19,6,Peña,Midfielder,12,11,4,7,2,5
Birmančević,Malmö,Midfielder,1,0,0,19,6,Birmančević,Midfielder,8,6,3,3,2,6
Birmančević,Malmö,Midfielder,1,0,0,19,6,M. Olsson,Defender,8,1,0,1,17,6
Birmančević,Malmö,Midfielder,1,0,0,19,6,Lewicki,Midfielder,6,1,1,0,2,2
Birmančević,Malmö,Midfielder,1,0,0,19,6,Nalić,Midfielder,5,0,0,0,1,5
Birmančević,Malmö,Midfielder,1,0,0,19,6,Rakip,Midfielder,4,6,3,3,1,6
Birmančević,Malmö,Midfielder,1,0,0,19,6,Rieks,Midfielder,4,4,2,2,8,3
Birmančević,Malmö,Midfielder,1,0,0,19,6,Čolak,Forward,4,2,0,2,2,6
Birmančević,Malmö,Midfielder,1,0,0,19,6,Abubakari,Forward,2,2,2,0,2,4
De Bruyne,Man. City,Midfielder,4,18,0,14,10,João Cancelo,Defender,56,9,6,3,13,9
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Rodri,Midfielder,52,14,10,4,5,10
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Laporte,Defender,51,5,1,4,17,9
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Rúben Dias,Defender,45,11,1,10,16,8
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Walker,Defender,34,3,1,2,11,7
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Stones,Defender,33,1,1,0,8,8
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Zinchenko,Defender,31,6,2,4,8,8
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Bernardo Silva,Midfielder,25,9,4,5,5,11
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Mahrez,Midfielder,20,6,1,5,3,12
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Aké,Defender,19,3,3,0,19,6
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Fernandinho,Midfielder,17,9,4,5,1,8
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Gündoğan,Midfielder,13,6,0,6,2,10
De Bruyne,Man. City,Midfielder,4,18,0,14,10,De Bruyne,Midfielder,11,6,0,6,2,10
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Grealish,Midfielder,11,2,0,2,0,7
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Foden,Midfielder,10,5,1,4,0,11
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Sterling,Forward,7,3,0,3,0,12
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Jesus,Forward,6,3,2,1,1,8
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Egan-Riley,Defender,3,1,0,1,1,1
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Palmer,Midfielder,2,0,0,0,0,3
De Bruyne,Man. City,Midfielder,4,18,0,14,10,McAtee,Midfielder,1,1,1,0,0,1
De Bruyne,Man. City,Midfielder,4,18,0,14,10,Delap,Forward,1,0,0,0,0,1
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,João Cancelo,Defender,56,9,6,3,13,9
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Rodri,Midfielder,52,14,10,4,5,10
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Laporte,Defender,51,5,1,4,17,9
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Rúben Dias,Defender,45,11,1,10,16,8
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Walker,Defender,34,3,1,2,11,7
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Stones,Defender,33,1,1,0,8,8
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Zinchenko,Defender,31,6,2,4,8,8
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Bernardo Silva,Midfielder,25,9,4,5,5,11
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Mahrez,Midfielder,20,6,1,5,3,12
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Aké,Defender,19,3,3,0,19,6
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Fernandinho,Midfielder,17,9,4,5,1,8
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Gündoğan,Midfielder,13,6,0,6,2,10
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,De Bruyne,Midfielder,11,6,0,6,2,10
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Grealish,Midfielder,11,2,0,2,0,7
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Foden,Midfielder,10,5,1,4,0,11
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Sterling,Forward,7,3,0,3,0,12
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Jesus,Forward,6,3,2,1,1,8
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Egan-Riley,Defender,3,1,0,1,1,1
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Palmer,Midfielder,2,0,0,0,0,3
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,McAtee,Midfielder,1,1,1,0,0,1
Bernardo Silva,Man. City,Midfielder,3,2,3,18,11,Delap,Forward,1,0,0,0,0,1
João Cancelo,Man. City,Defender,3,0,2,26,9,João Cancelo,Defender,56,9,6,3,13,9
João Cancelo,Man. City,Defender,3,0,2,26,9,Rodri,Midfielder,52,14,10,4,5,10
João Cancelo,Man. City,Defender,3,0,2,26,9,Laporte,Defender,51,5,1,4,17,9
João Cancelo,Man. City,Defender,3,0,2,26,9,Rúben Dias,Defender,45,11,1,10,16,8
João Cancelo,Man. City,Defender,3,0,2,26,9,Walker,Defender,34,3,1,2,11,7
João Cancelo,Man. City,Defender,3,0,2,26,9,Stones,Defender,33,1,1,0,8,8
João Cancelo,Man. City,Defender,3,0,2,26,9,Zinchenko,Defender,31,6,2,4,8,8
João Cancelo,Man. City,Defender,3,0,2,26,9,Bernardo Silva,Midfielder,25,9,4,5,5,11
João Cancelo,Man. City,Defender,3,0,2,26,9,Mahrez,Midfielder,20,6,1,5,3,12
João Cancelo,Man. City,Defender,3,0,2,26,9,Aké,Defender,19,3,3,0,19,6
João Cancelo,Man. City,Defender,3,0,2,26,9,Fernandinho,Midfielder,17,9,4,5,1,8
João Cancelo,Man. City,Defender,3,0,2,26,9,Gündoğan,Midfielder,13,6,0,6,2,10
João Cancelo,Man. City,Defender,3,0,2,26,9,De Bruyne,Midfielder,11,6,0,6,2,10
João Cancelo,Man. City,Defender,3,0,2,26,9,Grealish,Midfielder,11,2,0,2,0,7
João Cancelo,Man. City,Defender,3,0,2,26,9,Foden,Midfielder,10,5,1,4,0,11
João Cancelo,Man. City,Defender,3,0,2,26,9,Sterling,Forward,7,3,0,3,0,12
João Cancelo,Man. City,Defender,3,0,2,26,9,Jesus,Forward,6,3,2,1,1,8
João Cancelo,Man. City,Defender,3,0,2,26,9,Egan-Riley,Defender,3,1,0,1,1,1
João Cancelo,Man. City,Defender,3,0,2,26,9,Palmer,Midfielder,2,0,0,0,0,3
João Cancelo,Man. City,Defender,3,0,2,26,9,McAtee,Midfielder,1,1,1,0,0,1
João Cancelo,Man. City,Defender,3,0,2,26,9,Delap,Forward,1,0,0,0,0,1
Mahrez,Man. City,Midfielder,2,30,5,28,12,João Cancelo,Defender,56,9,6,3,13,9
Mahrez,Man. City,Midfielder,2,30,5,28,12,Rodri,Midfielder,52,14,10,4,5,10
Mahrez,Man. City,Midfielder,2,30,5,28,12,Laporte,Defender,51,5,1,4,17,9
Mahrez,Man. City,Midfielder,2,30,5,28,12,Rúben Dias,Defender,45,11,1,10,16,8
Mahrez,Man. City,Midfielder,2,30,5,28,12,Walker,Defender,34,3,1,2,11,7
Mahrez,Man. City,Midfielder,2,30,5,28,12,Stones,Defender,33,1,1,0,8,8
Mahrez,Man. City,Midfielder,2,30,5,28,12,Zinchenko,Defender,31,6,2,4,8,8
Mahrez,Man. City,Midfielder,2,30,5,28,12,Bernardo Silva,Midfielder,25,9,4,5,5,11
Mahrez,Man. City,Midfielder,2,30,5,28,12,Mahrez,Midfielder,20,6,1,5,3,12
Mahrez,Man. City,Midfielder,2,30,5,28,12,Aké,Defender,19,3,3,0,19,6
Mahrez,Man. City,Midfielder,2,30,5,28,12,Fernandinho,Midfielder,17,9,4,5,1,8
Mahrez,Man. City,Midfielder,2,30,5,28,12,Gündoğan,Midfielder,13,6,0,6,2,10
Mahrez,Man. City,Midfielder,2,30,5,28,12,De Bruyne,Midfielder,11,6,0,6,2,10
Mahrez,Man. City,Midfielder,2,30,5,28,12,Grealish,Midfielder,11,2,0,2,0,7
Mahrez,Man. City,Midfielder,2,30,5,28,12,Foden,Midfielder,10,5,1,4,0,11
Mahrez,Man. City,Midfielder,2,30,5,28,12,Sterling,Forward,7,3,0,3,0,12
Mahrez,Man. City,Midfielder,2,30,5,28,12,Jesus,Forward,6,3,2,1,1,8
Mahrez,Man. City,Midfielder,2,30,5,28,12,Egan-Riley,Defender,3,1,0,1,1,1
Mahrez,Man. City,Midfielder,2,30,5,28,12,Palmer,Midfielder,2,0,0,0,0,3
Mahrez,Man. City,Midfielder,2,30,5,28,12,McAtee,Midfielder,1,1,1,0,0,1
Mahrez,Man. City,Midfielder,2,30,5,28,12,Delap,Forward,1,0,0,0,0,1
Gündoğan,Man. City,Midfielder,2,16,1,3,10,João Cancelo,Defender,56,9,6,3,13,9
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Rodri,Midfielder,52,14,10,4,5,10
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Laporte,Defender,51,5,1,4,17,9
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Rúben Dias,Defender,45,11,1,10,16,8
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Walker,Defender,34,3,1,2,11,7
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Stones,Defender,33,1,1,0,8,8
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Zinchenko,Defender,31,6,2,4,8,8
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Bernardo Silva,Midfielder,25,9,4,5,5,11
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Mahrez,Midfielder,20,6,1,5,3,12
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Aké,Defender,19,3,3,0,19,6
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Fernandinho,Midfielder,17,9,4,5,1,8
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Gündoğan,Midfielder,13,6,0,6,2,10
Gündoğan,Man. City,Midfielder,2,16,1,3,10,De Bruyne,Midfielder,11,6,0,6,2,10
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Grealish,Midfielder,11,2,0,2,0,7
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Foden,Midfielder,10,5,1,4,0,11
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Sterling,Forward,7,3,0,3,0,12
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Jesus,Forward,6,3,2,1,1,8
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Egan-Riley,Defender,3,1,0,1,1,1
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Palmer,Midfielder,2,0,0,0,0,3
Gündoğan,Man. City,Midfielder,2,16,1,3,10,McAtee,Midfielder,1,1,1,0,0,1
Gündoğan,Man. City,Midfielder,2,16,1,3,10,Delap,Forward,1,0,0,0,0,1
Foden,Man. City,Midfielder,2,13,6,12,11,João Cancelo,Defender,56,9,6,3,13,9
Foden,Man. City,Midfielder,2,13,6,12,11,Rodri,Midfielder,52,14,10,4,5,10
Foden,Man. City,Midfielder,2,13,6,12,11,Laporte,Defender,51,5,1,4,17,9
Foden,Man. City,Midfielder,2,13,6,12,11,Rúben Dias,Defender,45,11,1,10,16,8
Foden,Man. City,Midfielder,2,13,6,12,11,Walker,Defender,34,3,1,2,11,7
Foden,Man. City,Midfielder,2,13,6,12,11,Stones,Defender,33,1,1,0,8,8
Foden,Man. City,Midfielder,2,13,6,12,11,Zinchenko,Defender,31,6,2,4,8,8
Foden,Man. City,Midfielder,2,13,6,12,11,Bernardo Silva,Midfielder,25,9,4,5,5,11
Foden,Man. City,Midfielder,2,13,6,12,11,Mahrez,Midfielder,20,6,1,5,3,12
Foden,Man. City,Midfielder,2,13,6,12,11,Aké,Defender,19,3,3,0,19,6
Foden,Man. City,Midfielder,2,13,6,12,11,Fernandinho,Midfielder,17,9,4,5,1,8
Foden,Man. City,Midfielder,2,13,6,12,11,Gündoğan,Midfielder,13,6,0,6,2,10
Foden,Man. City,Midfielder,2,13,6,12,11,De Bruyne,Midfielder,11,6,0,6,2,10
Foden,Man. City,Midfielder,2,13,6,12,11,Grealish,Midfielder,11,2,0,2,0,7
Foden,Man. City,Midfielder,2,13,6,12,11,Foden,Midfielder,10,5,1,4,0,11
Foden,Man. City,Midfielder,2,13,6,12,11,Sterling,Forward,7,3,0,3,0,12
Foden,Man. City,Midfielder,2,13,6,12,11,Jesus,Forward,6,3,2,1,1,8
Foden,Man. City,Midfielder,2,13,6,12,11,Egan-Riley,Defender,3,1,0,1,1,1
Foden,Man. City,Midfielder,2,13,6,12,11,Palmer,Midfielder,2,0,0,0,0,3
Foden,Man. City,Midfielder,2,13,6,12,11,McAtee,Midfielder,1,1,1,0,0,1
Foden,Man. City,Midfielder,2,13,6,12,11,Delap,Forward,1,0,0,0,0,1
Sterling,Man. City,Forward,2,0,6,14,12,João Cancelo,Defender,56,9,6,3,13,9
Sterling,Man. City,Forward,2,0,6,14,12,Rodri,Midfielder,52,14,10,4,5,10
Sterling,Man. City,Forward,2,0,6,14,12,Laporte,Defender,51,5,1,4,17,9
Sterling,Man. City,Forward,2,0,6,14,12,Rúben Dias,Defender,45,11,1,10,16,8
Sterling,Man. City,Forward,2,0,6,14,12,Walker,Defender,34,3,1,2,11,7
Sterling,Man. City,Forward,2,0,6,14,12,Stones,Defender,33,1,1,0,8,8
Sterling,Man. City,Forward,2,0,6,14,12,Zinchenko,Defender,31,6,2,4,8,8
Sterling,Man. City,Forward,2,0,6,14,12,Bernardo Silva,Midfielder,25,9,4,5,5,11
Sterling,Man. City,Forward,2,0,6,14,12,Mahrez,Midfielder,20,6,1,5,3,12
Sterling,Man. City,Forward,2,0,6,14,12,Aké,Defender,19,3,3,0,19,6
Sterling,Man. City,Forward,2,0,6,14,12,Fernandinho,Midfielder,17,9,4,5,1,8
Sterling,Man. City,Forward,2,0,6,14,12,Gündoğan,Midfielder,13,6,0,6,2,10
Sterling,Man. City,Forward,2,0,6,14,12,De Bruyne,Midfielder,11,6,0,6,2,10
Sterling,Man. City,Forward,2,0,6,14,12,Grealish,Midfielder,11,2,0,2,0,7
Sterling,Man. City,Forward,2,0,6,14,12,Foden,Midfielder,10,5,1,4,0,11
Sterling,Man. City,Forward,2,0,6,14,12,Sterling,Forward,7,3,0,3,0,12
Sterling,Man. City,Forward,2,0,6,14,12,Jesus,Forward,6,3,2,1,1,8
Sterling,Man. City,Forward,2,0,6,14,12,Egan-Riley,Defender,3,1,0,1,1,1
Sterling,Man. City,Forward,2,0,6,14,12,Palmer,Midfielder,2,0,0,0,0,3
Sterling,Man. City,Forward,2,0,6,14,12,McAtee,Midfielder,1,1,1,0,0,1
Sterling,Man. City,Forward,2,0,6,14,12,Delap,Forward,1,0,0,0,0,1
Fernandinho,Man. City,Midfielder,2,0,0,1,8,João Cancelo,Defender,56,9,6,3,13,9
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Rodri,Midfielder,52,14,10,4,5,10
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Laporte,Defender,51,5,1,4,17,9
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Rúben Dias,Defender,45,11,1,10,16,8
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Walker,Defender,34,3,1,2,11,7
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Stones,Defender,33,1,1,0,8,8
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Zinchenko,Defender,31,6,2,4,8,8
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Bernardo Silva,Midfielder,25,9,4,5,5,11
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Mahrez,Midfielder,20,6,1,5,3,12
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Aké,Defender,19,3,3,0,19,6
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Fernandinho,Midfielder,17,9,4,5,1,8
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Gündoğan,Midfielder,13,6,0,6,2,10
Fernandinho,Man. City,Midfielder,2,0,0,1,8,De Bruyne,Midfielder,11,6,0,6,2,10
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Grealish,Midfielder,11,2,0,2,0,7
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Foden,Midfielder,10,5,1,4,0,11
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Sterling,Forward,7,3,0,3,0,12
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Jesus,Forward,6,3,2,1,1,8
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Egan-Riley,Defender,3,1,0,1,1,1
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Palmer,Midfielder,2,0,0,0,0,3
Fernandinho,Man. City,Midfielder,2,0,0,1,8,McAtee,Midfielder,1,1,1,0,0,1
Fernandinho,Man. City,Midfielder,2,0,0,1,8,Delap,Forward,1,0,0,0,0,1
Grealish,Man. City,Midfielder,1,3,6,18,7,João Cancelo,Defender,56,9,6,3,13,9
Grealish,Man. City,Midfielder,1,3,6,18,7,Rodri,Midfielder,52,14,10,4,5,10
Grealish,Man. City,Midfielder,1,3,6,18,7,Laporte,Defender,51,5,1,4,17,9
Grealish,Man. City,Midfielder,1,3,6,18,7,Rúben Dias,Defender,45,11,1,10,16,8
Grealish,Man. City,Midfielder,1,3,6,18,7,Walker,Defender,34,3,1,2,11,7
Grealish,Man. City,Midfielder,1,3,6,18,7,Stones,Defender,33,1,1,0,8,8
Grealish,Man. City,Midfielder,1,3,6,18,7,Zinchenko,Defender,31,6,2,4,8,8
Grealish,Man. City,Midfielder,1,3,6,18,7,Bernardo Silva,Midfielder,25,9,4,5,5,11
Grealish,Man. City,Midfielder,1,3,6,18,7,Mahrez,Midfielder,20,6,1,5,3,12
Grealish,Man. City,Midfielder,1,3,6,18,7,Aké,Defender,19,3,3,0,19,6
Grealish,Man. City,Midfielder,1,3,6,18,7,Fernandinho,Midfielder,17,9,4,5,1,8
Grealish,Man. City,Midfielder,1,3,6,18,7,Gündoğan,Midfielder,13,6,0,6,2,10
Grealish,Man. City,Midfielder,1,3,6,18,7,De Bruyne,Midfielder,11,6,0,6,2,10
Grealish,Man. City,Midfielder,1,3,6,18,7,Grealish,Midfielder,11,2,0,2,0,7
Grealish,Man. City,Midfielder,1,3,6,18,7,Foden,Midfielder,10,5,1,4,0,11
Grealish,Man. City,Midfielder,1,3,6,18,7,Sterling,Forward,7,3,0,3,0,12
Grealish,Man. City,Midfielder,1,3,6,18,7,Jesus,Forward,6,3,2,1,1,8
Grealish,Man. City,Midfielder,1,3,6,18,7,Egan-Riley,Defender,3,1,0,1,1,1
Grealish,Man. City,Midfielder,1,3,6,18,7,Palmer,Midfielder,2,0,0,0,0,3
Grealish,Man. City,Midfielder,1,3,6,18,7,McAtee,Midfielder,1,1,1,0,0,1
Grealish,Man. City,Midfielder,1,3,6,18,7,Delap,Forward,1,0,0,0,0,1
Zinchenko,Man. City,Defender,1,1,0,3,8,João Cancelo,Defender,56,9,6,3,13,9
Zinchenko,Man. City,Defender,1,1,0,3,8,Rodri,Midfielder,52,14,10,4,5,10
Zinchenko,Man. City,Defender,1,1,0,3,8,Laporte,Defender,51,5,1,4,17,9
Zinchenko,Man. City,Defender,1,1,0,3,8,Rúben Dias,Defender,45,11,1,10,16,8
Zinchenko,Man. City,Defender,1,1,0,3,8,Walker,Defender,34,3,1,2,11,7
Zinchenko,Man. City,Defender,1,1,0,3,8,Stones,Defender,33,1,1,0,8,8
Zinchenko,Man. City,Defender,1,1,0,3,8,Zinchenko,Defender,31,6,2,4,8,8
Zinchenko,Man. City,Defender,1,1,0,3,8,Bernardo Silva,Midfielder,25,9,4,5,5,11
Zinchenko,Man. City,Defender,1,1,0,3,8,Mahrez,Midfielder,20,6,1,5,3,12
Zinchenko,Man. City,Defender,1,1,0,3,8,Aké,Defender,19,3,3,0,19,6
Zinchenko,Man. City,Defender,1,1,0,3,8,Fernandinho,Midfielder,17,9,4,5,1,8
Zinchenko,Man. City,Defender,1,1,0,3,8,Gündoğan,Midfielder,13,6,0,6,2,10
